Date,BGT,Broad,Elliot,Fremont,MTS,NW58,Second,Spokane,Thirty,TwoSix,Friday,Monday,Saturday,Sunday,Sunlight,Thursday,Tuesday,Wednesday,isMay,TempHi,TempAvg,TempLow,DewHigh,DewAvg,DewLow,HumidHi,HumidAvg,HumidLow,PressHigh,PressAvg,PressLow,VisHigh,VisAvg,VisLow,WindAvg,WindLow,WindHigh,Precip,Events
2012-12-29,195.33089788601544,54.96702746253641,200.58281681940088,487.0,114.26203411752566,44.51251694666282,119.50479997774245,141.5701482093867,39.37502118957365,37.929381838216784,False,False,True,False,8.262455726306957,False,False,False,False,43,41,39,38,34,31,86,77,66,30.24,30.19,30.16,10,10,5,7,3,0,0.06,Rain
2012-12-30,278.75764688045325,78.44370448965665,286.2526851940115,695.0,163.06388852501092,63.5240231579685,170.54586444462217,202.0354271160652,56.192278699699564,54.12919995392333,False,False,False,True,8.273957123800518,False,False,False,False,42,38,33,36,34,32,93,86,70,30.33,30.29,30.23,10,6,0,7,1,0,0.0,Fog
2012-12-31,395.47487744478707,111.28847859971435,406.10812604502934,986.0,231.33955983548316,90.1218515593625,241.95427675165107,286.6286778941586,79.72026877396223,76.79336856772433,False,True,False,False,8.286777455828735,False,False,False,False,41,36,30,34,31,28,93,83,73,30.46,30.33,30.25,10,9,2,7,2,0,0.0,
2013-01-01,271.9391145107156,76.5249376172478,279.25082095185587,678.0,159.0752754243992,61.97019813108294,166.37423898338687,197.09355335926938,54.817791307045034,52.80517635792808,False,False,False,False,8.300905594911503,False,True,False,False,43,36,28,32,28,25,89,77,58,30.51,30.44,30.36,10,9,5,5,1,0,0.0,
2013-01-02,736.0004057922758,207.11395358060426,755.7894637856276,1835.0,430.53559056603603,167.7217014314708,450.2901600804053,533.4316672776685,148.36378620712046,142.91666462654575,False,False,False,False,8.316329377096084,False,False,True,False,46,37,28,29,24,18,89,64,41,30.35,30.27,30.2,10,10,6,10,2,0,0.0,
2013-01-03,723.1655213315934,203.50215711489346,742.6094840356875,1803.0,423.0276129648843,164.7968543220392,442.4376886239624,524.129316676641,145.7765158209472,140.42438491643705,False,False,False,False,8.333035640022784,True,False,False,False,46,36,27,35,24,19,89,62,37,30.21,30.15,30.1,10,9,3,12,3,0,0.18,Rain
2013-01-04,686.6663186465267,193.23111091552835,705.1289166217954,1712.0,401.6768016616097,156.4793203545929,420.1072229197025,497.67575715496923,138.41896566026713,133.33696449081546,True,False,False,False,8.351010263538862,False,False,False,False,53,45,37,43,39,34,93,81,62,30.31,30.24,30.17,10,8,2,12,5,0,0.07,Rain
2013-01-05,288.38381022596536,81.15255183893976,296.1376700064667,719.0,168.69487172587458,65.71765849004225,176.4352180369545,209.01219006683579,58.13273148932947,55.99840973650486,False,False,True,False,8.370238212602692,False,False,False,False,46,44,42,40,35,32,92,72,63,30.2,30.16,30.12,10,9,5,13,3,18,0.1,Rain
2013-01-06,283.169638413813,79.68525952474475,290.78330323305335,706.0,165.6447558254068,64.52943935183562,173.24515150777452,205.23311013516835,57.0816528949466,54.985921104273196,False,False,False,True,8.390703582211895,False,False,False,False,46,42,39,40,38,37,89,81,68,30.19,30.12,30.0,10,10,7,10,7,0,0.03,Rain
2013-01-07,759.2636338772634,213.66033467470513,779.6781770823941,1893.0,444.1437999681233,173.02298681731568,464.52276459520846,550.2921777420307,153.05321378205937,147.43392160111782,False,True,False,False,8.412389644083493,False,False,False,False,52,46,41,46,43,39,93,79,71,30.16,29.97,29.82,10,10,10,22,11,37,0.02,Rain
2013-01-08,632.9202399674177,178.1067132153643,649.9377514189213,1578.0,370.2371454567874,144.23152308384797,387.22499869584726,458.7221640131667,127.58477091816677,122.90054320473527,False,False,False,False,8.435278894811175,False,True,False,False,55,48,42,48,43,39,93,82,71,30.16,29.95,29.75,10,7,1,21,9,36,0.53,Rain
2013-01-09,540.2684177668641,152.03405747851443,554.7947725990409,1347.0,316.03893214847443,123.11778301263824,330.53997036964904,391.57082061199975,108.90791281797885,104.90939904738812,False,False,False,False,8.459353105224464,False,False,True,False,51,44,37,47,38,33,89,82,73,29.95,29.8,29.68,10,9,5,15,10,26,1.15,Rain
2013-01-10,725.9731523073676,204.29223759176773,745.4926046059869,1810.0,424.6699830651363,165.43666462722737,444.15541675505926,526.1642058706158,146.3424812179226,140.96957110302336,False,False,False,False,8.484593370676604,True,False,False,False,39,34,30,34,32,29,93,82,73,30.13,30.07,29.95,10,9,0,7,3,0,0.0,"Fog , Rain"
2013-01-11,629.711518852247,177.20376409893663,646.6427564814363,1570.0,368.36015105649955,143.50031130649,385.26188083173645,456.39657636290985,126.93795332162347,122.27747327720809,True,False,False,False,8.51098016199256,False,False,False,False,37,32,28,30,26,20,93,81,48,30.33,30.25,30.12,10,6,0,7,3,0,0.0,Fog
2013-01-12,271.53802437131924,76.41206897769433,278.83894658467017,677.0,158.84065112436318,61.87879665891322,166.128849250373,196.80285490298726,54.73693910747712,52.727292616987185,False,False,True,False,8.538493376814946,False,False,False,False,39,32,26,29,24,21,88,77,49,30.45,30.38,30.33,10,9,1,9,1,0,0.0,
2013-01-13,224.20938792255168,63.09356951038571,230.2377712567661,559.0,131.15498372011672,51.09342294288401,137.1728607547393,162.50043706169848,45.196379558463384,43.537011185961354,False,False,False,True,8.56711239109441,False,False,False,False,37,30,24,25,22,19,85,73,51,30.51,30.47,30.45,10,10,7,6,3,0,0.0,
2013-01-14,749.6374705317511,210.95148732542202,769.7931922699389,1869.0,438.51281676725966,170.82935148524192,458.63341100287613,543.3154147912602,151.1127609924295,145.5647118185363,False,True,False,False,8.596816110481122,False,False,False,False,39,34,30,30,27,24,79,73,60,30.57,30.52,30.48,10,10,10,9,4,0,0.0,
2013-01-15,828.6522279928296,233.1866093174542,850.9324426055078,2066.0,484.733803874349,188.83544150268045,506.97518840660354,600.5830106788355,167.04064430730833,160.90780878389296,False,False,False,False,8.627583021386029,False,True,False,False,45,40,34,32,30,28,85,72,55,30.71,30.67,30.58,10,10,8,6,1,0,0.0,
2013-01-16,782.1257718228545,220.09384712925254,803.1550160119747,1950.0,457.51738507017456,178.2328707309908,478.5099793769976,566.861989750111,157.6617891574304,151.87329483474895,False,False,False,False,8.659391241493358,False,False,True,False,44,36,28,33,30,25,93,83,60,30.69,30.62,30.53,10,5,0,6,2,0,0.0,Fog
2013-01-17,712.7371777072885,200.56757248650348,731.9007504888611,1777.0,416.92738116394884,162.42041604562596,436.05755556560246,516.5711568133063,143.67435863218148,138.39940765197375,False,False,False,False,8.692218569520318,True,False,False,False,37,32,28,34,31,25,100,90,83,30.53,30.41,30.31,7,1,0,6,1,0,0.0,Fog
2013-01-18,635.727870943192,178.89679369223856,652.8208719892209,1585.0,371.87951555703927,144.87133338903607,388.9427268269442,460.75705320714144,128.15073631514218,123.44572939132155,True,False,False,False,8.726042534034645,False,False,False,False,39,36,33,36,33,31,96,91,83,30.36,30.31,30.28,10,3,0,6,2,0,0.0,Fog
2013-01-19,304.8285059412151,85.78016606063173,313.02451906107734,760.0,178.31446802735005,69.46511884900153,186.49619709052214,220.93082677440225,61.44767167161391,59.19164311508163,False,False,True,False,8.760840441156533,False,False,False,False,37,35,33,34,32,30,93,88,81,30.4,30.37,30.35,9,2,0,6,2,0,0.0,Fog
2013-01-20,321.2732016564649,90.40778028232373,329.9113681156882,801.0,187.93406432882554,73.21257920796083,196.55717614408977,232.8494634819687,64.76261185389835,62.38487649365842,False,False,False,True,8.796589420987223,False,False,False,False,41,37,33,35,32,30,96,88,79,30.4,30.34,30.27,7,2,0,6,1,0,0.0,Fog
2013-01-21,511.7910178697244,144.02038407021857,525.5516925288615,1276.0,299.3806068459193,116.62827848858679,313.1172993256661,370.93123021596995,103.16740664865704,99.37965344058443,False,True,False,False,8.833266472622967,False,False,False,False,37,34,32,34,32,29,93,90,82,30.29,30.22,30.16,6,2,0,7,3,0,0.0,Fog
2013-01-22,788.1421239137997,221.78687672255444,809.3331315197593,1965.0,461.0367495707144,179.60389281353682,482.19082537220515,571.2224665943426,158.8745721509491,153.0415509488624,False,False,False,False,8.870848507629207,False,True,False,False,39,34,30,34,32,29,92,85,73,30.15,30.04,29.92,8,3,0,7,1,0,0.0,Fog
2013-01-23,708.7262763133253,199.4388860909688,727.7820068170049,1767.0,414.58113816358895,161.50640132392857,433.6036582354639,513.6641722504851,142.86583663650234,137.62057024256487,False,False,False,False,8.909312391865852,False,False,True,False,45,41,37,39,36,30,87,75,56,30.14,29.95,29.85,10,9,4,13,5,16,0.21,Rain
2013-01-24,784.1312225198362,220.65819032701984,805.2143878479031,1955.0,458.69050657035444,178.68987809183946,479.73692804206684,568.3154820315215,158.06605015527,152.2627135394534,False,False,False,False,8.94863498557045,True,False,False,False,46,42,37,40,37,33,89,79,59,30.21,30.14,30.06,10,9,3,8,5,0,0.16,Rain
2013-01-25,746.4287494165808,210.04853820899433,766.498197332454,1861.0,436.6358223669717,170.09813970788403,456.67029313876543,540.9898271410033,150.4659433958862,144.9416418910091,True,False,False,False,8.988793181621263,False,False,False,False,53,48,39,43,41,36,93,81,62,30.06,30.01,29.94,10,8,2,8,5,0,0.09,Rain
2013-01-26,218.19303583160666,61.40053991708378,224.05965574898173,544.0,127.63561921957691,49.722400860337935,133.49201475953166,158.13996021746684,43.98359656494468,42.36875507184791,False,False,True,False,9.029763941917103,False,False,False,False,48,44,41,39,37,36,89,78,63,30.04,29.94,29.89,10,9,5,14,8,22,0.16,Rain
2013-01-27,257.9009596318439,72.57453523287658,264.8352181003589,643.0,150.8634249231396,58.771146605142086,157.7855983279023,186.91910738939558,51.987964322168075,50.0792454249967,False,False,False,True,9.071524331824891,False,False,False,False,44,42,41,38,37,35,89,79,73,30.07,30.03,30.0,10,10,7,12,5,22,0.01,Rain
2013-01-28,685.0619580889414,192.77963635731447,703.4814191530528,1708.0,400.7383044614657,156.113714465914,419.12566398764716,496.5129633298407,138.09555686199542,133.0254295270519,False,True,False,False,9.114051552659344,False,False,False,False,45,42,39,40,38,36,89,84,76,30.1,30.05,30.01,10,10,8,9,6,0,0.21,Rain
2013-01-29,717.5502593800446,201.921996161145,736.8432428950887,1789.0,419.74287276438065,163.51723371166284,439.00223236176845,520.0595382886914,144.64458502699642,139.33401254326452,False,False,False,False,9.157322972171784,False,True,False,False,48,46,43,45,43,40,90,86,77,30.34,30.27,30.11,10,9,4,12,7,22,0.29,Rain
2013-01-30,705.9186453375509,198.64880561409456,724.8988862467054,1760.0,412.938768063337,160.8665910187404,431.885930104367,511.62928305651025,142.29987123952694,137.0753840559785,False,False,False,False,9.201316153036737,False,False,True,False,50,48,46,47,45,43,93,89,83,30.38,30.36,30.32,10,5,1,10,7,0,0.06,Rain
2013-01-31,770.4941577803608,216.82065658220205,791.2106593635918,1921.0,450.71328036913087,175.58222803806834,471.393677119596,558.4317345179298,155.31707536996095,149.6146663474629,False,False,False,False,9.246008879336065,True,False,False,False,52,49,46,46,44,43,93,84,74,30.4,30.35,30.3,10,9,3,12,6,23,0.08,Rain
2013-02-01,845.4980138474757,237.9270921786996,868.2311660273042,2108.0,494.58802447586044,192.6743033338095,517.2815571931851,612.7923458426841,170.43643668916067,164.17892590341066,True,False,False,False,9.291379181050127,False,False,False,False,51,48,44,45,43,39,93,83,71,30.41,30.38,30.34,10,9,5,7,2,0,0.0,
2013-02-02,454.4351279360483,127.88016861407337,466.6536580213167,1133.0,265.8293319407733,103.55786796831411,278.0265675046863,329.3613509676285,91.60554211044547,88.24227848603616,False,False,True,False,9.337405356574694,False,False,False,False,44,42,39,40,38,37,93,86,79,30.39,30.32,30.27,10,5,0,9,4,0,0.0,Fog
2013-02-03,348.1462409960194,97.96997913240575,357.5069507171253,868.0,203.65389243123664,79.33647784333333,212.9982882560174,252.3262600528699,70.17970922494851,67.60308713669849,False,False,False,True,9.384065993290546,False,False,False,False,50,44,39,43,39,36,93,84,71,30.3,30.27,30.21,10,8,1,10,7,0,0.08,Rain
2013-02-04,917.694238938816,258.24344729832296,942.3685521207173,2288.0,536.8203984823381,209.1265683243625,561.451709135677,665.1180679734637,184.98983261138497,178.19799927277208,False,True,False,False,9.431339986219816,False,False,False,False,52,48,44,42,41,39,87,76,61,30.2,30.08,29.91,10,10,10,9,6,0,0.0,
2013-02-05,806.9933604654275,227.09170278156722,828.6912267774837,2012.0,472.06409167240565,183.89976200551465,493.72414282385597,584.8852940396015,162.67462553064107,156.7020867730845,False,False,False,False,9.479206554809725,False,True,False,False,52,48,44,43,40,38,87,76,63,29.95,29.88,29.85,10,10,8,17,9,33,0.18,Rain
2013-02-06,800.1748280956896,225.17293590915835,821.6893625353283,1995.0,468.075478571794,182.34593697862903,489.55251736262056,579.943420282806,161.3001381379865,155.37806317708925,False,False,False,False,9.527645257889892,False,False,True,False,52,48,45,42,39,37,82,74,59,30.06,29.96,29.8,10,10,10,14,9,20,0.08,Rain
2013-02-07,877.1841348597862,246.84371470342313,900.7692410349688,2187.0,513.1233441787035,199.89501963521892,536.6673461012788,635.7575238889707,176.82376045502582,170.33174143774147,False,False,False,False,9.576636006854205,True,False,False,False,50,46,39,38,35,30,82,66,46,30.19,30.02,29.83,10,10,10,20,7,28,0.09,Rain
2013-02-08,866.7557912354814,243.90913007503315,890.0605074881424,2161.0,507.0231123777678,197.51858135880568,530.2872130429187,628.1993640256358,174.72160326626005,168.3067641732782,True,False,False,False,9.62615907712224,False,False,False,False,46,42,37,36,35,33,89,73,61,30.31,30.28,30.21,10,10,9,6,1,0,0.0,
2013-02-09,446.81441528751793,125.7356644625576,458.8280450447898,1114.0,261.3714702400895,101.8212399970891,273.3641625774232,323.8380802982685,90.06935031865511,86.76248740815915,False,False,True,False,9.6761951179386,False,False,False,False,46,44,42,40,37,34,85,77,61,30.34,30.29,30.27,10,9,3,6,1,0,0.01,Rain
2013-02-10,526.2302628879926,148.08365509414324,540.3791697475442,1312.0,307.8270816472148,119.9187314866974,321.9513297141645,381.396374642126,106.07808583310191,102.18346811445669,False,False,False,True,9.726725160571114,False,False,False,False,46,42,37,40,36,34,93,79,61,30.38,30.36,30.33,10,7,0,6,2,0,0.0,Fog
2013-02-11,860.33834900514,242.10323184217776,883.4705176131721,2145.0,503.26912357719203,196.05615780408988,526.3609773146973,623.5481887251219,173.42796807317347,167.0606243182238,False,True,False,False,9.777730624970971,False,False,False,False,48,44,41,40,38,36,89,76,61,30.37,30.35,30.33,10,9,5,9,3,0,0.01,Rain
2013-02-12,844.2947434292868,237.58848626003925,866.9955429257471,2105.0,493.8841515757525,192.40009891730026,516.5453879941435,611.9202504738377,170.19388009045696,163.94527468058797,False,False,False,False,9.82919332495911,False,True,False,False,52,49,46,45,43,42,93,82,71,30.4,30.35,30.29,10,8,2,17,8,26,0.0,
2013-02-13,828.6522279928295,233.18660931745416,850.9324426055075,2066.0,484.733803874349,188.83544150268048,506.97518840660354,600.5830106788356,167.04064430730833,160.90780878389296,False,False,False,False,9.881095472004372,False,False,True,False,50,48,46,43,40,37,86,74,66,30.51,30.43,30.34,10,10,10,10,5,0,0.0,
2013-02-14,755.6538226226966,212.64451691872398,775.9713077777234,1884.0,442.0321812677994,172.200373567788,462.3142569980838,547.6758916354918,152.32554398594817,146.73296793264973,False,False,False,False,9.933419677659101,True,False,False,False,51,48,44,44,41,39,86,79,71,30.56,30.54,30.5,10,10,5,9,5,0,0.03,Rain
2013-02-15,924.1116811691575,260.0493455311783,948.9585419956871,2304.0,540.574387282914,210.58899187907835,565.3779448638986,669.7692432739772,186.28346780447163,179.44413912782645,True,False,False,False,9.986148954718043,False,False,False,False,55,48,41,44,41,37,93,81,59,30.55,30.4,30.19,10,8,1,6,2,0,0.0,
2013-02-16,407.90867176607344,114.7874064258717,418.87623142778386,1017.0,238.61291313659873,92.95529719662441,249.56135847508023,295.64033003890404,82.22668696056758,79.20776453689211,False,False,True,False,10.039266717165958,False,False,False,False,54,46,39,42,39,35,89,74,51,30.21,30.16,30.12,10,10,8,14,7,25,0.0,Rain
2013-02-17,348.5473311354157,98.08284777195921,357.91882508431087,869.0,203.8885167312727,79.42787931550305,213.2436779890312,252.616958509152,70.26056142451642,67.6809708776394,False,False,False,True,10.09275677897858,False,False,False,False,46,44,42,38,35,31,81,70,54,30.25,30.2,30.12,10,10,10,10,7,0,0.0,
2013-02-18,594.0144964459732,167.15845517867845,609.9859378019153,1481.0,347.47858835329674,135.36558028338325,363.4221945935044,430.52441375380226,119.74210756007919,115.34582033346831,False,True,False,False,10.146603351840644,False,False,False,False,46,44,41,38,35,33,82,73,59,30.1,29.93,29.77,10,10,10,8,3,0,0.0,Rain
2013-02-19,1037.2191004789245,291.8783018852548,1065.1071135420345,2586.0,606.7384398930623,236.36420703094467,634.577849573803,751.7462079455315,209.08378808262313,201.40735407315935,False,False,False,False,10.200791041843248,False,True,False,False,51,45,39,36,34,31,81,68,48,30.02,29.85,29.74,10,10,10,12,2,0,0.0,
2013-02-20,889.2168390416762,250.22977389002708,913.1254720505376,2217.0,520.1620731797831,202.63706380031107,544.0290380916942,644.4784775774339,179.2493264420632,172.66825366596842,False,False,False,False,10.255304845221417,False,False,True,False,46,41,36,38,35,30,86,77,63,30.05,30.03,30.0,10,10,7,12,5,18,0.07,Rain
2013-02-21,758.4614535984709,213.4345973955982,778.8544283480229,1891.0,443.67455136805137,172.8401838729762,464.03198512918084,549.7107808294666,152.89150938292354,147.27815411923598,False,False,False,False,10.310130143190982,True,False,False,False,46,44,41,38,37,36,89,77,71,30.08,30.05,30.02,10,10,8,17,8,26,0.01,Rain
